7471;2010-02-28T19:00:00+01:00;;270;5.7;65;91130.0;;;45.0745,3.764;5.2000000000000455;;;833;43062
61970;2010-02-28T19:00:00+01:00;101180;100;1.0;90;;;;-17.054667,42.712;27.0;;;9;
7222;2010-02-23T16:00:00+01:00;99490;230;8.7;70;99180.0;;;47.15,-1.608833;12.800000000000011;;;26;44150
7661;2010-02-23T16:00:00+01:00;100090;140;6.2;87;98480.0;;;43.079333,5.940833;11.700000000000045;;;115;83153
7190;2010-02-23T22:00:00+01:00;99940;190;4.6;85;98140.0;;;48.5495,7.640333;8.600000000000023;;;150;67212
7621;2010-02-23T22:00:00+01:00;100170;80;1.0;74;95880.0;;;43.188,0.0;8.5;;;360;65284
7577;2010-02-24T01:00:00+01:00;100390;150;0.5;96;99490.0;;;44.581167,4.733;5.400000000000034;;;73;26198
7314;2010-02-24T04:00:00+01:00;99750;160;6.7;88;99470.0;;;46.046833,-1.4115;9.100000000000023;;;11;17323
7481;2010-02-24T04:00:00+01:00;100210;160;3.1;84;97350.0;;;45.7265,5.077833;7.600000000000023;;;235;69299
61997;2010-02-24T04:00:00+01:00;100810;240;17.0;92;;;;-46.4325,51.856667;7.800000000000011;;;146;
7027;2010-02-24T07:00:00+01:00;99320;170;3.6;91;98520.0;;5.2;49.18,-0.456167;7.5;;;67;14137
7207;2010-02-24T07:00:00+01:00;99340;220;10.8;83;98830.0;;;47.294333,-3.218333;9.800000000000011;;;34;56009
7510;2010-02-24T07:00:00+01:00;100130;240;6.7;79;99480.0;;0.2;44.830667,-0.691333;10.700000000000045;;;47;33281
7630;2010-02-24T10:00:00+01:00;100600;300;7.2;61;98730.0;;;43.621,1.378833;12.5;;;151;31069
61970;2010-02-24T10:00:00+01:00;101200;80;3.1;70;;;;-17.054667,42.712;31.5;;;9;
61997;2010-02-24T10:00:00+01:00;100990;220;20.1;81;;;;-46.4325,51.856667;7.300000000000011;;;146;
81415;2010-02-24T10:00:00+01:00;101080;;;100;99870.0;;;3.640167,-54.028333;23.900000000000034;;;106;97353
61972;2010-02-24T13:00:00+01:00;101060;170;5.1;;;;;-22.344167,40.340667;31.600000000000023;;;6;
7027;2010-02-24T16:00:00+01:00;98870;170;10.8;87;98080.0;;;49.18,-0.456167;9.400000000000034;;;67;14137
7181;2010-02-24T16:00:00+01:00;100020;200;5.7;77;96000.0;;;48.581,5.959833;10.400000000000034;;;336;54523
67005;2010-02-24T16:00:00+01:00;100940;130;4.1;75;;;;-12.8055,45.282833;29.5;;;7;97615
71805;2010-02-24T16:00:00+01:00;102890;20;6.2;95;102800.0;;;46.766333,-56.179167;-0.8999999999999773;;;21;
7222;2010-02-24T22:00:00+01:00;99900;230;5.7;89;99590.0;;;47.15,-1.608833;9.700000000000045;;;26;44150
61968;2010-02-24T22:00:00+01:00;101040;70;2.1;98;;;;-11.582667,47.289667;26.80000000000001;;;3;
7650;2010-02-25T01:00:00+01:00;100940;0;0.0;92;100550.0;;;43.437667,5.216;9.5;;;9;13054
81405;2010-02-25T01:00:00+01:00;101140;120;1.5;89;101050.0;;;4.822333,-52.365333;26.700000000000045;;;4;97307
61997;2010-02-25T04:00:00+01:00;102240;210;7.2;83;;1380.0;;-46.4325,51.856667;4.800000000000011;;;146;
61970;2010-02-25T07:00:00+01:00;101150;240;1.0;76;;;;-17.054667,42.712;29.700000000000045;;;9;
78897;2010-02-25T07:00:00+01:00;101190;220;0.5;91;;120.0;0.0;16.264,-61.516333;22.200000000000045;22.200000000000045;31.5;11;97101
7139;2010-02-25T10:00:00+01:00;99460;160;4.1;96;97740.0;;;48.4455,0.110167;7.100000000000023;;;143;61077
7335;2010-02-25T10:00:00+01:00;99620;170;5.1;96;98190.0;;;46.593833,0.314333;8.5;;;123;86194
7471;2010-02-25T10:00:00+01:00;;150;6.2;80;90740.0;;;45.0745,3.764;6.2000000000000455;;;833;43062
7130;2010-02-25T13:00:00+01:00;98700;200;9.8;84;98200.0;;;48.068833,-1.734;13.0;;;36;35281
78925;2010-02-25T13:00:00+01:00;101350;30;1.5;83;;20.0;0.0;14.595333,-60.995667;25.80000000000001;;32.5;3;97213
81408;2010-02-25T13:00:00+01:00;101230;40;1.0;95;101150.0;;1.0;3.890667,-51.804667;26.30000000000001;;;6;97308
7015;2010-02-25T16:00:00+01:00;99000;160;5.7;87;98440.0;;;50.57,3.0975;8.800000000000011;;;47;59256
7790;2010-02-25T16:00:00+01:00;100710;30;1.5;69;100570.0;;;42.540667,9.485167;15.400000000000034;;;10;2b148
7117;2010-02-25T19:00:00+01:00;98120;230;6.2;79;97440.0;;;48.825833,-3.473167;10.700000000000045;;;55;22168
7434;2010-02-25T19:00:00+01:00;99440;230;4.6;93;94760.0;;;45.861167,1.175;9.600000000000023;;;402;87085
7790;2010-02-25T22:00:00+01:00;100580;250;0.5;94;100430.0;;;42.540667,9.485167;8.0;;;10;2b148
61972;2010-02-26T01:00:00+01:00;100940;160;2.1;;;;;-22.344167,40.340667;26.400000000000034;;;6;
67005;2010-02-26T04:00:00+01:00;101050;0;0.0;96;;100.0;;-12.8055,45.282833;26.200000000000045;;;7;97615
67005;2010-02-26T07:00:00+01:00;101270;160;3.1;78;;;0.0;-12.8055,45.282833;30.600000000000023;;;7;97615
78897;2010-02-26T07:00:00+01:00;101160;0;0.0;94;;;0.0;16.264,-61.516333;23.30000000000001;21.100000000000023;32.10000000000002;11;97101
7020;2010-02-26T10:00:00+01:00;99430;280;13.9;75;99360.0;;;49.725167,-1.939833;7.600000000000023;;;6;50041
7535;2010-02-26T10:00:00+01:00;100820;230;3.1;83;97690.0;;;44.745,1.396667;7.600000000000023;;;260;46127
7027;2010-02-26T13:00:00+01:00;99910;270;12.3;64;99110.0;;;49.18,-0.456167;8.700000000000045;;;67;14137
7690;2010-02-26T13:00:00+01:00;100160;280;11.8;28;99830.0;;;43.648833,7.209;17.200000000000045;;;2;6088
71805;2010-02-26T19:00:00+01:00;102530;100;10.8;91;102440.0;;;46.766333,-56.179167;-0.8999999999999773;-2.2999999999999545;;21;
7577;2010-02-26T22:00:00+01:00;101150;330;2.1;61;100250.0;;;44.581167,4.733;7.2000000000000455;;;73;26198
81408;2010-02-26T22:00:00+01:00;100790;40;2.1;74;100710.0;;;3.890667,-51.804667;29.200000000000045;;;6;97308
7481;2010-02-27T01:00:00+01:00;101310;160;2.6;74;98390.0;;;45.7265,5.077833;5.400000000000034;;;235;69299
61997;2010-02-27T04:00:00+01:00;99670;310;15.9;97;;;;-46.4325,51.856667;13.5;;;146;
7037;2010-02-27T07:00:00+01:00;100200;170;5.1;99;98360.0;;2.0;49.383,1.181667;4.7000000000000455;;;151;76116
7661;2010-02-27T07:00:00+01:00;101180;30;1.0;50;99530.0;;0.2;43.079333,5.940833;8.700000000000045;;;115;83153
7130;2010-02-27T10:00:00+01:00;99850;180;7.2;78;99330.0;;;48.068833,-1.734;9.100000000000023;;;36;35281
7139;2010-02-27T10:00:00+01:00;100100;160;3.1;86;98360.0;;;48.4455,0.110167;6.0;;;143;61077
78897;2010-02-27T10:00:00+01:00;101230;0;0.0;96;;70.0;;16.264,-61.516333;22.30000000000001;;;11;97101
7015;2010-02-27T16:00:00+01:00;99610;200;7.7;52;99050.0;;;50.57,3.0975;11.900000000000034;;;47;59256
7460;2010-02-27T19:00:00+01:00;99370;170;8.2;72;95570.0;;;45.786833,3.149333;10.200000000000045;;;331;63113
67005;2010-02-27T19:00:00+01:00;101210;140;2.1;84;;;;-12.8055,45.282833;28.200000000000045;;;7;97615
61980;2010-02-22T13:00:00+01:00;101050;80;3.1;70;;30.0;;-20.8925,55.528667;29.600000000000023;;;8;97418
7005;2010-02-22T16:00:00+01:00;98220;210;9.3;93;97320.0;;;50.136,1.834;9.900000000000034;;;69;80001
7110;2010-02-22T16:00:00+01:00;98580;20;3.1;91;97450.0;;;48.444167,-4.412;8.0;;;94;29075
7434;2010-02-22T16:00:00+01:00;99330;220;9.8;90;94640.0;;;45.861167,1.175;9.0;;;402;87085
7607;2010-02-22T19:00:00+01:00;99400;190;1.5;59;98710.0;;;43.909833,-0.500167;14.0;;;59;40192
7130;2010-02-23T01:00:00+01:00;98810;210;2.6;94;98300.0;;;48.068833,-1.734;9.400000000000034;;;36;35281
7747;2010-02-23T01:00:00+01:00;99920;270;1.5;93;99380.0;;;42.737167,2.872833;4.600000000000023;;;42;66136
78897;2010-02-23T01:00:00+01:00;101300;120;2.6;75;;;0.0;16.264,-61.516333;24.5;;;11;97101
81415;2010-02-23T01:00:00+01:00;101150;;;100;99940.0;;;3.640167,-54.028333;24.0;;;106;97353
7240;2010-02-23T04:00:00+01:00;99110;200;5.7;92;97800.0;;;47.4445,0.727333;9.200000000000045;;;108;37179
61976;2010-02-23T07:00:00+01:00;101220;170;5.1;71;101070.0;;0.0;-15.887667,54.520667;30.700000000000045;;;7;
61998;2010-02-23T07:00:00+01:00;100870;240;9.8;82;;;0.4;-49.352333,70.243333;3.8000000000000114;;;29;
78925;2010-02-23T07:00:00+01:00;101210;0;0.0;85;;;0.0;14.595333,-60.995667;23.900000000000034;19.900000000000034;30.200000000000045;3;97213
7207;2010-02-23T10:00:00+01:00;99170;220;8.2;89;98660.0;;;47.294333,-3.218333;10.200000000000045;;;34;56009
7607;2010-02-23T10:00:00+01:00;99940;200;1.0;58;99240.0;;;43.909833,-0.500167;13.100000000000023;;;59;40192
7139;2010-02-23T13:00:00+01:00;99280;230;6.2;80;97590.0;;;48.4455,0.110167;12.100000000000023;;;143;61077
81415;2010-02-17T04:00:00+01:00;101210;;;97;100000.0;;;3.640167,-54.028333;24.700000000000045;;;106;97353
7020;2010-02-17T07:00:00+01:00;98920;180;5.1;84;98850.0;;0.2;49.725167,-1.939833;1.8000000000000114;;;6;50041
7471;2010-02-17T07:00:00+01:00;;170;5.1;79;89540.0;;0.0;45.0745,3.764;3.8000000000000114;;;833;43062
7510;2010-02-17T10:00:00+01:00;98960;0;0.0;97;98310.0;;;44.830667,-0.691333;6.0;;;47;33281
7747;2010-02-17T10:00:00+01:00;98880;360;2.1;89;98360.0;;;42.737167,2.872833;9.0;;;42;66136
89642;2010-02-17T10:00:00+01:00;99210;150;11.8;56;98670.0;;;-66.663167,140.001;-4.099999999999966;;;43;
7130;2010-02-17T13:00:00+01:00;99000;130;1.5;66;98480.0;;;48.068833,-1.734;6.5;;;36;35281
7240;2010-02-17T13:00:00+01:00;98980;50;1.0;95;97640.0;;;47.4445,0.727333;2.8000000000000114;;;108;37179
7690;2010-02-17T13:00:00+01:00;99810;10;2.6;92;99470.0;;;43.648833,7.209;7.600000000000023;;;2;6088
61968;2010-02-17T16:00:00+01:00;101080;80;3.1;81;;80.0;;-11.582667,47.289667;28.5;;;3;
81408;2010-02-17T16:00:00+01:00;101160;50;3.1;73;101080.0;;;3.890667,-51.804667;29.600000000000023;;;6;97308
81415;2010-02-17T16:00:00+01:00;101230;;;84;100040.0;;;3.640167,-54.028333;27.80000000000001;;;106;97353
7015;2010-02-17T19:00:00+01:00;99100;70;1.5;88;98530.0;;;50.57,3.0975;2.0;;;47;59256
7020;2010-02-17T19:00:00+01:00;99000;140;2.1;79;98930.0;;;49.725167,-1.939833;2.2000000000000455;;;6;50041
61970;2010-02-17T19:00:00+01:00;101280;0;0.0;82;;150.0;;-17.054667,42.712;26.700000000000045;;;9;
61998;2010-02-17T19:00:00+01:00;100510;310;11.8;83;;;;-49.352333,70.243333;11.200000000000045;;;29;
7027;2010-02-17T22:00:00+01:00;99220;190;2.6;91;98390.0;;;49.18,-0.456167;-0.19999999999998863;;;67;14137
7222;2010-02-17T22:00:00+01:00;99320;180;2.6;87;99000.0;;;47.15,-1.608833;1.8000000000000114;;;26;44150
7650;2010-02-17T22:00:00+01:00;99510;80;3.1;83;99130.0;;;43.437667,5.216;10.200000000000045;;;9;13054
78922;2010-02-17T22:00:00+01:00;101110;110;5.7;71;100810.0;;;14.7745,-60.875333;27.200000000000045;;;26;97230
7510;2010-02-18T01:00:00+01:00;99810;180;2.6;97;99150.0;;;44.830667,-0.691333;4.900000000000034;;;47;33281
78925;2010-02-18T04:00:00+01:00;101420;90;3.1;82;;10.0;;14.595333,-60.995667;25.100000000000023;;;3;97213
7020;2010-02-19T10:00:00+01:00;99690;300;5.7;65;99620.0;;;49.725167,-1.939833;5.600000000000023;;;6;50041
7558;2010-02-19T10:00:00+01:00;99390;340;9.8;92;91080.0;;;44.1185,3.0195;3.7000000000000455;;;712;12145
78897;2010-02-19T10:00:00+01:00;101460;0;0.0;96;;150.0;;16.264,-61.516333;20.30000000000001;;;11;97101
7181;2010-02-19T13:00:00+01:00;99490;290;4.6;76;95410.0;;;48.581,5.959833;4.600000000000023;;;336;54523
7460;2010-02-19T13:00:00+01:00;99760;310;5.7;63;95890.0;;;45.786833,3.149333;6.300000000000011;;;331;63113
